,zone,date,total_energy,peak_load,avg_load,min_load,load_factor,utilization_rate,range,cv
462,RTO,2021-05-08,1694782.9239999999,78636.023,70615.95516666667,63948.314,0.8980102562748712,0.49100123856081435,14687.709000000003,0.1411486537511631
463,RTO,2021-05-09,1677010.422,75591.114,69875.43425,62910.277,0.9243868829608729,0.47198890765612234,12680.837,0.1411486537511631
464,RTO,2021-05-10,1820441.579,83267.871,75851.73245833332,64425.263,0.9109363737465237,0.5199223744227517,18842.608,0.1411486537511631
465,RTO,2021-05-11,1821880.722,81393.305,75911.69675,65179.549,0.932652836127001,0.5082176341186293,16213.755999999994,0.1411486537511631
466,RTO,2021-05-12,1826439.5320000001,81374.405,76101.64716666668,65793.843,0.9352037310339373,0.5080996230207283,15580.562000000005,0.1411486537511631
467,RTO,2021-05-13,1830087.202,80960.5,76253.63341666666,66088.354,0.9418621848514604,0.5055152111965633,14872.145999999993,0.1411486537511631
468,RTO,2021-05-14,1808189.155,80658.946,75341.21479166667,64135.748,0.934071402218257,0.5036323160316721,16523.197999999997,0.1411486537511631
469,RTO,2021-05-15,1678289.899,78306.151,69928.74579166666,61629.43,0.8930172776806086,0.48894152655622153,16676.720999999998,0.1411486537511631
470,RTO,2021-05-16,1621378.312,75141.627,67557.42966666666,58684.756,0.8990679649066777,0.46918232276923166,16456.870999999992,0.1411486537511631
471,RTO,2021-05-17,1807693.05,85229.868,75320.54375,61003.292,0.8837341359017474,0.5321730315681747,24226.576,0.1411486537511631
472,RTO,2021-05-18,1893824.546,92652.849,78909.35608333333,62836.509,0.8516668071732293,0.5785219277326386,29816.340000000004,0.1411486537511631
473,RTO,2021-05-19,2027021.429,104852.851,84459.22620833333,64402.541,0.8055024293839501,0.6546984161143616,40450.31,0.1411486537511631
474,RTO,2021-05-20,2139466.531,109907.372,89144.43879166666,67117.124,0.8110869832431864,0.6862587109595327,42790.24800000001,0.1411486537511631
475,RTO,2021-05-21,2133472.623,109776.412,88894.69262500001,67096.954,0.8097795419383903,0.685441000198627,42679.458,0.1411486537511631
476,RTO,2021-05-22,2077072.2689999999,106683.511,86544.677875,65913.412,0.8112282494620935,0.6661290085208945,40770.099,0.1411486537511631
477,RTO,2021-05-23,2172135.95,115209.168,90505.66458333335,67940.574,0.7855769306773689,0.7193629843355753,47268.59400000001,0.1411486537511631
478,RTO,2021-05-24,2201821.527,108656.783,91742.563625,72702.865,0.8443335159757123,0.678450066466785,35953.91799999999,0.1411486537511631
479,RTO,2021-05-25,2180327.843,111702.181,90846.99345833332,68982.984,0.8132965054490147,0.6974654506744862,42719.197,0.1411486537511631
480,RTO,2021-05-26,2320122.49,119627.833,96671.77041666668,72488.565,0.8081043348554736,0.7469530112089501,47139.268,0.1411486537511631
481,RTO,2021-05-27,2196727.929,107420.357,91530.330375,71177.731,0.8520762072593,0.6707298553697819,36242.626000000004,0.1411486537511631
482,RTO,2021-05-28,1987442.338,98203.907,82810.09741666667,67420.123,0.8432464648954004,0.613182586414766,30783.784,0.1411486537511631
483,RTO,2021-05-29,1703625.02,83460.452,70984.37583333334,61762.074,0.8505151138329964,0.5211248450706287,21698.378000000004,0.1411486537511631
484,RTO,2021-05-30,1626832.408,73441.088,67784.68366666666,60135.182,0.9229803848584959,0.4585642024298935,13305.906000000003,0.1411486537511631
485,RTO,2021-05-31,1620464.196,75933.606,67519.3415,59586.557,0.8891891885129226,0.4741274186054511,16347.048999999999,0.1411486537511631
486,RTO,2021-06-01,1841776.459,91729.398,76740.68579166666,59810.891,0.836598598321409,0.5727559242211153,31918.506999999998,0.1411486537511631
487,RTO,2021-06-02,1964491.379,94547.556,81853.80745833334,64670.754,0.8657421822551747,0.5903524279056934,29876.801999999996,0.1411486537511631
488,RTO,2021-06-03,2050601.8,101048.37,85441.74166666667,66496.977,0.8455528937939986,0.6309433378205231,34551.393,0.1411486537511631
489,RTO,2021-06-04,2183938.744,111030.38,90997.44766666666,70067.312,0.81957251399722,0.6932707430776079,40963.068,0.1411486537511631
490,RTO,2021-06-05,2237906.876,120607.154,93246.11983333335,68554.118,0.7731392105756293,0.7530678655162262,52053.03599999999,0.1411486537511631
491,RTO,2021-06-06,2348196.735,125529.286,97841.530625,70138.571,0.7794319058343087,0.7838015269624544,55390.715,0.1411486537511631
492,RTO,2021-06-07,2602359.639,131746.039,108431.651625,80900.116,0.8230353826804615,0.8226187675396726,50845.922999999995,0.1411486537511631
493,RTO,2021-06-08,2629237.867,131290.41,109551.57779166667,82525.375,0.8344217813903291,0.8197738321679509,48765.035,0.1411486537511631
494,RTO,2021-06-09,2556745.177,128153.329,106531.04904166667,80359.425,0.8312780469531671,0.8001859817439079,47793.903999999995,0.1411486537511631
495,RTO,2021-06-10,2504746.935,125552.823,104364.455625,78663.177,0.8312394188460421,0.7839484913651685,46889.64600000001,0.1411486537511631
496,RTO,2021-06-11,2315369.262,111743.333,96473.71925000001,75912.288,0.8633510086011128,0.6977224026692387,35831.045,0.1411486537511631
497,RTO,2021-06-12,2135830.833,104034.967,88992.951375,70138.027,0.8554138472980917,0.6495915701463367,33896.94,0.1411486537511631
498,RTO,2021-06-13,2116101.233,107579.955,88170.88470833334,67658.963,0.819584695943899,0.671726381041888,39920.992,0.1411486537511631
499,RTO,2021-06-14,2283341.213,119891.843,95139.21720833333,70430.815,0.7935420361194492,0.7486014826352382,49461.02799999999,0.1411486537511631
500,RTO,2021-06-15,2223775.011,108751.261,92657.29212499999,71363.484,0.8520111975988949,0.6790399845888745,37387.777,0.1411486537511631
501,RTO,2021-06-16,2087072.889,104249.482,86961.370375,67585.823,0.8341659709637693,0.6509309961075133,36663.659,0.1411486537511631
502,RTO,2021-06-17,2075780.219,109197.808,86490.84245833334,65605.395,0.7920565810106127,0.6818282121938695,43592.413,0.1411486537511631
503,RTO,2021-06-18,2217755.411,116328.155,92406.47545833333,70162.909,0.7943603632184602,0.7263499094364727,46165.246,0.1411486537511631
504,RTO,2021-06-19,2257108.84,112214.569,94046.20166666666,73766.175,0.8380926158230546,0.7006647877343436,38448.394,0.1411486537511631
505,RTO,2021-06-20,2274047.75,121478.314,94751.98958333333,70240.668,0.7799909832740461,0.7585073654129165,51237.64599999999,0.1411486537511631
506,RTO,2021-06-21,2548739.209,127808.448,106197.46704166666,81263.204,0.8309111698286694,0.7980325539420455,46545.244000000006,0.1411486537511631
507,RTO,2021-06-22,2167783.55,110462.599,90324.31458333333,75498.98,0.817691376094938,0.6897255335973256,34963.619000000006,0.1411486537511631
508,RTO,2021-06-23,1957704.527,97374.575,81571.02195833334,64975.204,0.8377034966091851,0.6080042594388695,32399.371,0.1411486537511631
509,RTO,2021-06-24,2062802.503,105884.448,85950.10429166666,65990.397,0.8117349234484998,0.6611396803768692,39894.05100000001,0.1411486537511631
510,RTO,2021-06-25,2180096.863,110079.149,90837.36929166666,70253.858,0.8252005045175872,0.6873312819840905,39825.29100000001,0.1411486537511631
511,RTO,2021-06-26,2293165.023,117617.038,95548.542625,74035.137,0.8123699104291335,0.7343976606478988,43581.901,0.1411486537511631
512,RTO,2021-06-27,2424865.805,128349.824,101036.07520833334,75616.11,0.7871929392621009,0.8014128913038052,52733.71399999999,0.1411486537511631
513,RTO,2021-06-28,2729663.414,140941.509,113735.97558333333,82880.063,0.8069728810930592,0.8800350379320449,58061.445999999996,0.1411486537511631
514,RTO,2021-06-29,2867298.3,146854.574,119470.7625,87310.248,0.8135310957355676,0.9169560587050639,59544.32599999999,0.1411486537511631
515,RTO,2021-06-30,2833522.559,138941.447,118063.43995833333,89317.746,0.8497352122605527,0.8675467039378598,49623.70099999999,0.1411486537511631
516,RTO,2021-07-01,2544605.251,127105.013,106025.21879166667,84816.24,0.8341545017714342,0.7936403244895588,42288.773,0.1411486537511631
517,RTO,2021-07-02,2194096.535,105487.503,91420.68895833334,74323.535,0.8666494737138042,0.6586611663421434,31163.967999999993,0.1411486537511631
518,RTO,2021-07-03,1918205.885,95203.749,79925.24520833333,64117.392,0.8395178346215477,0.5944496795652151,31086.356999999996,0.1411486537511631
519,RTO,2021-07-04,2025877.601,109547.999,84411.56670833334,63536.944,0.7705441220184528,0.6840147954946659,46011.05499999999,0.1411486537511631
520,RTO,2021-07-05,2335036.705,130783.007,97293.19604166667,70400.942,0.7439284221509501,0.8166056213156615,60382.065,0.1411486537511631
521,RTO,2021-07-06,2742822.736,146014.141,114284.28066666667,81641.436,0.782693236997276,0.9117084173800776,64372.705,0.1411486537511631
522,RTO,2021-07-07,2812805.819,142700.533,117200.24245833333,86337.029,0.8213020652020504,0.8910183370576658,56363.504,0.1411486537511631
523,RTO,2021-07-08,2567139.0069999998,126875.818,106964.12529166666,85290.59,0.8430615619098247,0.7922092369983723,41585.228,0.1411486537511631
524,RTO,2021-07-09,2391766.379,120200.861,99656.93245833334,77655.06,0.8290866773269896,0.7505309828178401,42545.80100000001,0.1411486537511631
525,RTO,2021-07-10,2175474.864,106996.859,90644.78600000001,71956.894,0.8471724015748912,0.6680855451084653,35039.965,0.1411486537511631
526,RTO,2021-07-11,2175646.697,111712.953,90651.94570833334,71401.687,0.811472110206713,0.6975327107563163,40311.26599999999,0.1411486537511631
527,RTO,2021-07-12,2544055.538,132017.348,106002.31408333335,79530.596,0.802942307880123,0.8243128137280549,52486.75199999999,0.1411486537511631
528,RTO,2021-07-13,2597069.846,128814.398,108211.24358333333,83403.043,0.8400555004987356,0.8043136790178934,45411.354999999996,0.1411486537511631
529,RTO,2021-07-14,2650233.316,135915.894,110426.38816666667,83153.226,0.8124611840221326,0.8486552313829547,52762.668000000005,0.1411486537511631
530,RTO,2021-07-15,2685209.671,138042.624,111883.73629166668,83037.863,0.8105013730517515,0.8619344770040671,55004.76100000001,0.1411486537511631
531,RTO,2021-07-16,2701880.3680000002,134200.535,112578.34866666667,85771.114,0.8388815191136657,0.8379445753573259,48429.421,0.1411486537511631
532,RTO,2021-07-17,2509596.886,122300.014,104566.53691666666,82134.563,0.8550002039792626,0.7636380383835654,40165.451,0.1411486537511631
533,RTO,2021-07-18,2258910.792,112767.724,94121.283,74512.474,0.8346473588488847,0.7041186728591814,38255.25,0.1411486537511631
534,RTO,2021-07-19,2419083.009,128560.211,100795.125375,75109.609,0.7840304911680644,0.8027265421426465,53450.602,0.1411486537511631
535,RTO,2021-07-20,2549640.206,135835.204,106235.00858333333,77434.594,0.782087451963729,0.8481514051665721,58400.61,0.1411486537511631
536,RTO,2021-07-21,2507882.627,122374.961,104495.10945833333,80523.654,0.8538928928306938,0.7641060054605171,41851.307,0.1411486537511631
537,RTO,2021-07-22,2316595.695,118502.316,96524.820625,73429.404,0.8145395287042322,0.7399253129615292,45072.91200000001,0.1411486537511631
538,RTO,2021-07-23,2341403.812,121085.633,97558.49216666666,73867.752,0.8056983289393769,0.7560554756809129,47217.88100000001,0.1411486537511631
539,RTO,2021-07-24,2313443.699,120123.386,96393.48745833333,73178.069,0.8024539656111036,0.7500472309760474,46945.316999999995,0.1411486537511631
540,RTO,2021-07-25,2414776.356,129119.218,100615.6815,76398.009,0.7792463667182372,0.8062169670000197,52721.20899999999,0.1411486537511631
541,RTO,2021-07-26,2700342.773,139659.722,112514.28220833333,83208.926,0.8056315779314907,0.872031593956106,56450.796,0.1411486537511631
542,RTO,2021-07-27,2676966.314,140426.375,111540.26308333332,80678.364,0.7942971046808929,0.876818554921138,59748.011,0.1411486537511631
543,RTO,2021-07-28,2686054.443,137254.225,111918.935125,83015.042,0.81541340621755,0.8570117345927412,54239.183000000005,0.1411486537511631
544,RTO,2021-07-29,2619132.87,129736.094,109130.53625,83554.543,0.8411732840515455,0.81006872435604,46181.55099999999,0.1411486537511631
545,RTO,2021-07-30,2516137.674,122409.606,104839.06975000001,82502.462,0.8564611322251949,0.7643223279201351,39907.144,0.1411486537511631
546,RTO,2021-07-31,2106725.702,106794.211,87780.23758333334,69941.23,0.8219568903723943,0.666820216380029,36852.981,0.1411486537511631
547,RTO,2021-08-01,2031526.495,100024.261,84646.93729166668,68822.569,0.8462640607928779,0.6245488284310888,31201.691999999995,0.1411486537511631
548,RTO,2021-08-02,2146753.068,110219.31,89448.0445,68652.073,0.8115460394371913,0.6882064435445616,41567.236999999994,0.1411486537511631
549,RTO,2021-08-03,2167244.619,109451.077,90301.859125,69373.643,0.825043129772035,0.6834096171015039,40077.43400000001,0.1411486537511631
550,RTO,2021-08-04,2208513.271,112480.684,92021.38629166667,70690.054,0.8181083455330577,0.7023264027247101,41790.62999999999,0.1411486537511631
551,RTO,2021-08-05,2313824.654,124076.532,96409.36058333334,71337.937,0.7770152745994975,0.7747305695804392,52738.595,0.1411486537511631
552,RTO,2021-08-06,2463252.4560000002,130646.722,102635.51900000001,75076.728,0.7855958222970189,0.8157546613962202,55569.99399999999,0.1411486537511631
553,RTO,2021-08-07,2327314.55,116238.993,96971.43958333333,75335.862,0.8342419104003536,0.7257931842771579,40903.13100000001,0.1411486537511631
554,RTO,2021-08-08,2288479.017,122492.59,95353.292375,72656.566,0.7784413112254382,0.7648404778115752,49836.02399999999,0.1411486537511631
555,RTO,2021-08-09,2551802.091,132990.943,106325.087125,78449.737,0.7994911888473488,0.8303919150434484,54541.206000000006,0.1411486537511631
556,RTO,2021-08-10,2689419.899,140107.688,112059.16245833335,84125.815,0.7998073771535888,0.8748286817594035,55981.87299999999,0.1411486537511631
557,RTO,2021-08-11,2737237.755,141107.144,114051.573125,85551.527,0.808262217574186,0.8810692584717716,55555.617,0.1411486537511631
558,RTO,2021-08-12,2826025.374,148215.838,117751.05725,87347.311,0.7944566440328732,0.9254557549576102,60868.52699999999,0.1411486537511631
559,RTO,2021-08-13,2831853.587,141843.875,117993.89945833333,90101.663,0.8318575578842112,0.885669387263714,51742.212,0.1411486537511631
560,RTO,2021-08-14,2500947.134,124411.797,104206.13058333333,81889.166,0.8375904302976456,0.776823955333761,42522.63100000001,0.1411486537511631
561,RTO,2021-08-15,2178780.507,110696.051,90782.52112500001,72326.798,0.8201062305736635,0.6911832016834202,38369.25300000001,0.1411486537511631
562,RTO,2021-08-16,2336422.779,116968.529,97350.949125,75726.774,0.8322832642017752,0.7303483876802432,41241.75499999999,0.1411486537511631
563,RTO,2021-08-17,2473999.418,124866.989,103083.30908333334,79184.349,0.8255449251149424,0.7796661620890921,45682.64,0.1411486537511631
564,RTO,2021-08-18,2615179.444,132272.631,108965.81016666668,83659.006,0.8237971025666427,0.8259067939981852,48613.625,0.1411486537511631
565,RTO,2021-08-19,2691340.47,135083.603,112139.18625000001,86608.509,0.83014654450696,0.8434584284896673,48475.094,0.1411486537511631
566,RTO,2021-08-20,2590051.611,129093.772,107918.817125,83968.3,0.8359722971376187,0.8060580828520203,45125.471999999994,0.1411486537511631
567,RTO,2021-08-21,2429777.694,122597.807,101240.73725,77470.664,0.8257956624786935,0.7654974499643715,45127.143,0.1411486537511631
568,RTO,2021-08-22,2363090.306,119377.708,98462.09608333332,76723.973,0.824794660015866,0.7453912373537918,42653.735,0.1411486537511631
569,RTO,2021-08-23,2618860.639,140627.554,109119.19329166667,79740.403,0.7759446153181806,0.8780747112525998,60887.151,0.1411486537511631
570,RTO,2021-08-24,2813999.935,148770.347,117249.99729166667,85153.437,0.7881274706690485,0.9289180944224777,63616.91,0.1411486537511631
571,RTO,2021-08-25,2813958.2169999997,143889.685,117248.25904166665,86637.463,0.8148482571330019,0.8984433705545539,57252.221999999994,0.1411486537511631
572,RTO,2021-08-26,2815120.179,145813.421,117296.674125,86493.875,0.8044298893789756,0.9104551270324219,59319.546,0.1411486537511631
573,RTO,2021-08-27,2830982.995,145339.492,117957.62479166668,87951.933,0.8116006404623093,0.9074959269468595,57387.558999999994,0.1411486537511631
574,RTO,2021-08-28,2620711.002,129158.886,109196.29174999999,85759.661,0.8454415730250259,0.8064646529381962,43399.225000000006,0.1411486537511631
575,RTO,2021-08-29,2444416.993,121393.303,101850.70804166666,80162.614,0.8390142250406241,0.7579765589873259,41230.689,0.1411486537511631
576,RTO,2021-08-30,2622852.164,136266.813,109285.50683333333,82131.426,0.8019964981006296,0.8508463602964111,54135.38699999999,0.1411486537511631
577,RTO,2021-08-31,2521307.328,122306.647,105054.47200000001,81543.962,0.8589432755850139,0.7636794546593525,40762.685,0.1411486537511631
578,RTO,2021-09-01,2377920.739,113528.553,99080.03079166666,80266.607,0.8727322613868483,0.7088692689229343,33261.945999999996,0.1411486537511631
579,RTO,2021-09-02,2128409.981,105240.407,88683.74920833333,69959.206,0.842677748370294,0.6571183054825165,35281.201,0.1411486537511631
580,RTO,2021-09-03,2018481.566,97674.462,84103.39858333334,67050.895,0.8610582219877837,0.6098767459000463,30623.566999999995,0.1411486537511631
581,RTO,2021-09-04,1907545.564,95556.858,79481.06516666667,64419.791,0.8317672517724125,0.5966544827804917,31137.066999999995,0.1411486537511631
582,RTO,2021-09-05,1924299.497,94794.862,80179.14570833334,65745.905,0.845817421078511,0.5918965999997414,29048.956999999995,0.1411486537511631
583,RTO,2021-09-06,2029906.234,106673.924,84579.42641666667,67046.465,0.7928781772072683,0.6660691475475836,39627.459,0.1411486537511631
584,RTO,2021-09-07,2213432.288,118403.812,92226.34533333335,67185.983,0.778913649615718,0.7393102566023947,51217.82900000001,0.1411486537511631
585,RTO,2021-09-08,2326338.095,118845.654,96930.75395833334,73232.084,0.8156020072751953,0.742069106312383,45613.56999999999,0.1411486537511631
586,RTO,2021-09-09,2188722.761,109018.461,91196.78170833334,73551.851,0.8365260422116336,0.6807083742904169,35466.61,0.1411486537511631
587,RTO,2021-09-10,2026824.2380000001,98600.277,84451.00991666668,67206.89,0.8564987085854401,0.6156575101647673,31393.387000000002,0.1411486537511631
588,RTO,2021-09-11,1918039.075,98307.365,79918.29479166666,63967.438,0.8129431074840289,0.613828575418292,34339.927,0.1411486537511631
589,RTO,2021-09-12,2084095.094,114451.634,86837.29558333334,66604.551,0.7587248215550452,0.7146329621642871,47847.083,0.1411486537511631
590,RTO,2021-09-13,2454921.738,131238.965,102288.40574999999,75764.896,0.7794057637531658,0.819452610954643,55474.069,0.1411486537511631
591,RTO,2021-09-14,2536278.952,132477.477,105678.28966666666,78175.352,0.7977075957346822,0.8271858469802293,54302.125000000015,0.1411486537511631
592,RTO,2021-09-15,2452395.379,121059.963,102183.14079166668,78822.05,0.844070477633193,0.7558951928828643,42237.913,0.1411486537511631
593,RTO,2021-09-16,2304331.0439999998,113636.809,96013.79349999999,74585.648,0.8449180713970945,0.7095452165109963,39051.16099999999,0.1411486537511631
594,RTO,2021-09-17,2347469.127,118726.579,97811.21362499999,75319.003,0.8238358626083212,0.7413256051757394,43407.576,0.1411486537511631
595,RTO,2021-09-18,2265083.271,117130.655,94378.46962500001,72784.153,0.8057537937015721,0.7313606981171904,44346.50199999999,0.1411486537511631
596,RTO,2021-09-19,2148829.3,111547.761,89534.55416666665,69455.19,0.8026566679959327,0.6965012562968208,42092.570999999996,0.1411486537511631
597,RTO,2021-09-20,2221521.869,110488.293,92563.41120833333,71373.774,0.8377666872664358,0.6898859662507367,39114.519,0.1411486537511631
598,RTO,2021-09-21,2171339.56,103994.691,90472.48166666667,71945.673,0.8699721187369716,0.6493400878723123,32049.01800000001,0.1411486537511631
599,RTO,2021-09-22,2183170.3479999998,102878.074,90965.43116666666,72840.025,0.8842062028364437,0.6423679609884532,30038.049,0.1411486537511631
600,RTO,2021-09-23,2079064.922,98013.988,86627.70508333333,72337.064,0.8838300211122246,0.61199673722417,25676.924,0.1411486537511631
601,RTO,2021-09-24,1905817.742,89382.282,79409.07258333334,65030.78,0.8884207340257136,0.558100594270796,24351.502000000008,0.1411486537511631
602,RTO,2021-09-25,1747005.276,84390.017,72791.88650000001,61902.682,0.862565136110827,0.526929024235727,22487.335000000006,0.1411486537511631
603,RTO,2021-09-26,1701138.9919999999,83403.544,70880.79133333333,60284.632,0.8498534706550759,0.5207695130304514,23118.911999999997,0.1411486537511631
604,RTO,2021-09-27,1956494.006,101748.569,81520.58358333334,62610.847,0.801196364573278,0.6353153617749778,39137.722,0.1411486537511631
605,RTO,2021-09-28,2068052.323,100569.5,86168.84679166667,67918.332,0.8568089409976849,0.6279532862622238,32651.168000000005,0.1411486537511631
606,RTO,2021-09-29,1980037.966,95496.479,82501.58191666666,66062.05,0.8639227621854693,0.5962774779085255,29434.429000000004,0.1411486537511631
607,RTO,2021-09-30,1930905.516,91994.38,80454.3965,64534.729,0.8745577338528723,0.5744104647895814,27459.651000000005,0.1411486537511631
608,RTO,2021-10-01,1896930.85,90924.407,79038.78541666667,63950.283,0.8692801858654592,0.5677295818025738,26974.124000000003,0.1411486537511631
609,RTO,2021-10-02,1798688.884,86089.598,74945.37016666667,62713.567,0.8705508203983793,0.5375411628485154,23376.030999999995,0.1411486537511631
610,RTO,2021-10-03,1846895.009,93619.755,76953.95870833333,62796.65,0.8219841924210689,0.5845592631097327,30823.105000000003,0.1411486537511631
611,RTO,2021-10-04,2096662.879,102950.583,87360.95329166666,68151.174,0.8485717200034376,0.642820705258173,34799.409,0.1411486537511631
612,RTO,2021-10-05,2086459.154,99056.403,86935.79808333334,68807.023,0.8776393595003984,0.6185055487912857,30249.380000000005,0.1411486537511631
613,RTO,2021-10-06,2062423.627,96860.292,85934.31779166668,68797.887,0.8871986240932113,0.6047930900493548,28062.405,0.1411486537511631
614,RTO,2021-10-07,2060380.885,97860.847,85849.20354166666,68409.256,0.877257924629108,0.6110405288885267,29451.591,0.1411486537511631
615,RTO,2021-10-08,2040654.342,97166.346,85027.26425,67587.464,0.8750690722691166,0.6067040830946986,29578.881999999998,0.1411486537511631
616,RTO,2021-10-09,1887714.8,90856.41,78654.78333333334,65678.43,0.8657042836419944,0.5673050103409878,25177.98000000001,0.1411486537511631
617,RTO,2021-10-10,1845612.202,90024.613,76900.50841666666,63832.262,0.854216484292653,0.5621112919705767,26192.350999999995,0.1411486537511631
618,RTO,2021-10-11,2005228.558,96126.803,83551.18991666667,66121.172,0.8691768300737794,0.6002132042192851,30005.630999999994,0.1411486537511631
619,RTO,2021-10-12,2000290.891,93258.575,83345.45379166667,66968.486,0.8937028449305243,0.5823040647848708,26290.088999999993,0.1411486537511631
620,RTO,2021-10-13,1981240.822,93693.409,82551.70091666667,65939.171,0.8810833312369568,0.5850191567290343,27754.237999999998,0.1411486537511631
621,RTO,2021-10-14,2026740.233,99188.566,84447.50970833334,66538.95,0.851383512373123,0.6193307710522323,32649.61600000001,0.1411486537511631
622,RTO,2021-10-15,2039660.734,98908.781,84985.86391666667,66885.705,0.8592347722561323,0.6175838009450242,32023.076,0.1411486537511631
623,RTO,2021-10-16,1838468.585,91424.025,76602.85770833334,65100.588,0.8378854213466683,0.57084918332168,26323.43699999999,0.1411486537511631
624,RTO,2021-10-17,1636837.5320000001,78126.416,68201.56383333333,59386.889,0.8729641947652295,0.4878192659910766,18739.526999999995,0.1411486537511631
625,RTO,2021-10-18,1811796.121,85642.371,75491.50504166666,62211.127,0.8814737864002699,0.5347486893415854,23431.244,0.1411486537511631
626,RTO,2021-10-19,1859004.185,86013.863,77458.50770833333,65028.17,0.900535158016718,0.5370682755204977,20985.693,0.1411486537511631
627,RTO,2021-10-20,1861029.965,86957.387,77542.91520833333,63959.347,0.8917346516901816,0.54295961431076,22998.04,0.1411486537511631
628,RTO,2021-10-21,1863838.222,86692.037,77659.92591666667,63604.881,0.8958138325515027,0.5413027759600704,23087.155999999995,0.1411486537511631
629,RTO,2021-10-22,1841150.346,84358.28,76714.59775,63739.837,0.9093902548748031,0.5267308592508547,20618.443,0.1411486537511631
630,RTO,2021-10-23,1708845.694,80624.505,71201.90391666666,62446.808,0.8831298116703682,0.5034172673426347,18177.697000000007,0.1411486537511631
631,RTO,2021-10-24,1681634.785,80896.561,70068.11604166667,60871.513,0.866144557636593,0.5051159777791722,20025.048000000003,0.1411486537511631
632,RTO,2021-10-25,1863961.361,88670.79,77665.05670833333,62698.517,0.8758809604418021,0.5536580571243521,25972.272999999994,0.1411486537511631
633,RTO,2021-10-26,1883424.702,86943.005,78476.02925,65197.273,0.9026146410513417,0.5428698134848334,21745.732000000004,0.1411486537511631
634,RTO,2021-10-27,1901594.895,86721.196,79233.120625,67251.243,0.9136534582041511,0.5414848439814299,19469.952999999994,0.1411486537511631
635,RTO,2021-10-28,1884521.588,85868.862,78521.73283333333,66105.149,0.9144377950802858,0.5361628931286064,19763.71299999999,0.1411486537511631
636,RTO,2021-10-29,1879231.081,84866.026,78301.29504166667,64905.668,0.9226459483523675,0.5299012117860318,19960.358,0.1411486537511631
637,RTO,2021-10-30,1736504.02,81872.899,72354.33416666667,63462.508,0.8837397362302594,0.5112122063136949,18410.391000000003,0.1411486537511631
638,RTO,2021-10-31,1670671.3530000001,77085.006,69611.306375,61498.782,0.9030460006061362,0.4813167296172621,15586.223999999995,0.1411486537511631
639,RTO,2021-11-01,1841471.6,87092.988,76727.98333333334,64015.085,0.8809892173332409,0.5438063033523725,23077.903,0.1411486537511631
640,RTO,2021-11-02,1957810.788,91554.849,81575.4495,68177.806,0.8910008633185557,0.5716660449021987,23377.043000000005,0.1411486537511631
641,RTO,2021-11-03,2041765.587,95698.002,85073.566125,74169.482,0.8889795434287123,0.5975357821668484,21528.51999999999,0.1411486537511631
642,RTO,2021-11-04,2086851.774,97805.12,86952.15725,76170.249,0.889034819956256,0.6106925709809748,21634.871,0.1411486537511631
643,RTO,2021-11-05,2089150.435,99745.951,87047.93479166667,78726.874,0.872696424456033,0.6228110681846957,21019.077000000005,0.1411486537511631
644,RTO,2021-11-06,1965244.46,90355.089,81885.18583333334,75968.79,0.9062598104832074,0.5641747753351236,14386.299000000014,0.1411486537511631
645,RTO,2021-11-07,1859485.884,84782.286,77478.5785,72324.882,0.9138533785229619,0.5293783414506756,12457.403999999995,0.1411486537511631
646,RTO,2021-11-08,1960378.604,91394.24,81682.44183333333,72172.603,0.8937373059104526,0.5706632065729509,19221.637000000002,0.1411486537511631
647,RTO,2021-11-09,1937823.985,88327.51,80742.66604166667,69914.3,0.914128180921965,0.5515146259239574,18413.209999999992,0.1411486537511631
648,RTO,2021-11-10,1899943.399,87864.422,79164.30829166666,67385.084,0.9009825193144348,0.5486231167543921,20479.338000000003,0.1411486537511631
649,RTO,2021-11-11,1917981.614,88715.824,79915.90058333334,68494.06,0.9008077362087438,0.5539392482239751,20221.763999999996,0.1411486537511631
650,RTO,2021-11-12,1909937.812,87653.988,79580.74216666666,67101.819,0.9078964229975099,0.5473091724487994,20552.168999999994,0.1411486537511631
651,RTO,2021-11-13,1898627.544,88485.178,79109.481,70087.843,0.8940421750634892,0.5524991007273361,18397.335000000006,0.1411486537511631
652,RTO,2021-11-14,1977290.716,91956.243,82387.11316666666,74994.855,0.8959382253869013,0.574172338374732,16961.388000000006,0.1411486537511631
653,RTO,2021-11-15,2122792.565,99998.384,88449.69020833333,75557.581,0.8845111957842571,0.6243872531305394,24440.803,0.1411486537511631
654,RTO,2021-11-16,2140355.013,98791.841,89181.458875,79733.365,0.9027208924571007,0.616853630691662,19058.475999999995,0.1411486537511631
655,RTO,2021-11-17,2061285.738,94838.699,85886.90574999999,76411.632,0.905610332655449,0.592170317063164,18427.066999999995,0.1411486537511631
656,RTO,2021-11-18,1982579.089,93274.444,82607.46204166666,69790.191,0.8856387505420741,0.5824031503992937,23484.252999999997,0.1411486537511631
657,RTO,2021-11-19,2091683.137,97583.393,87153.46404166667,74650.119,0.8931177873848541,0.6093081134833929,22933.27399999999,0.1411486537511631
658,RTO,2021-11-20,2098738.832,96770.882,87447.45133333333,81861.167,0.9036545862352824,0.6042348163846283,14909.714999999997,0.1411486537511631
659,RTO,2021-11-21,1978601.053,89548.738,82441.71054166667,75989.647,0.92063509082246,0.5591399411127119,13559.091,0.1411486537511631
